M665625053355245568,3, بانتظااار حلقه المتاهه على مع الجميله نوال الزغبي و الاعلاميه الاستفزازيه في الطرح ,both
M666012463910035456,5, حسين_عبدالغني ماحلى الmbc الفاشله الا هو وبس فديت النصر ونجومه وعشاقه سفراا_العالمي_للدعم سفراا_العالمي صدى_الملاعب ,both
M664429350218031104,1, كلمه_لشركات_الاتصالات موبايلي سريع لكن لازم تلازم المودم ما تبعد اكثر من مترين توصل لاخر الحي بس اذا انت بطل تفرج او حمل منه شي,both
M665943898301288448,1, جميل تم التجربه واخيرا تم حجب الاعلانات بس واضح ان الحجب بفلوس منك لله يا ,both
M673836940286951424,3, النت عندي ممتاز الياف بصريه بس غالي الله ياخذهم انترنت_السعوديه_ضعيف,both
M673757941326024704,1, انترنت_السعوديه_ضعيف افضل خدمات الانترنت المتوفره في المملكه خدمه الالياف الضوئيه اما ابو شريحه ردد ياليل ما اطولك,both
M673783804285317120,6, انترنت_السعوديه_ضعيف افضل وقت يكون النت سريع من الساعه 4 الفجر ووراه الين 10 هه11 بعده زففففففت مدري الي يدرسون لهم يد بالمو ,both
M673763969174253568,2, انترنت_السعوديه_ضعيف الافضل من بين السيئين زين ,both
M673890998209134592,1, انترنت_السعوديه_ضعيف الانترنت في مكه زين احلى شيا زين اما موبايلي و سوا اخس شيا,both
M673905279424192512,3, انترنت_السعوديه_ضعيف الانترنت قبل خمس سنوات سريع ورائع ماادري شصار وصار ازفت من الزفت خدمات الانترنت سابقا كانت راقيه بس اليوم ,both
M673773979493130240,1, انترنت_السعوديه_ضعيف البنق بطل ولكن التحميل والرفع سيا ,both
M673779190257307648,1, انترنت_السعوديه_ضعيف الخدمه جيده لو كانت نفسها المشترك فيها دون تلاعب لكن تدفع اشتراك ل 4 ميقا والمقدم لك نص ميقا هذي السرقه بعينها,both
M673816046915186688,1, انترنت_السعوديه_ضعيف المشكله ان شبكه المنافسين اخس بس فيرجن ممتازه,both
M673803881806225408,1, انترنت_السعوديه_ضعيف المعاناه مع كثره انقطاع الانترنت والا هو جيد وممتاز في بعض الاوقات ,both
M673771815873982464,1, انترنت_السعوديه_ضعيف النت صح ضعيف ولاكن احسن من اول بكثيييير لما الواحد كان ياخذ ساعه لين م يفتح موقع احمدو ربكم مافي شي عاجبكم ,both
M673767271391735808,6, انترنت_السعوديه_ضعيف النت يكون تمام بس ابغى احظر محاظره ع النت او احل واجب ع النت او اشوف جدولى وغياباتى ع النت يخرب ,both
M673828177563766784,1, انترنت_السعوديه_ضعيف انا اشوف ان شريحه بيانات ثلاث شهور مفتوحه كويسه شوي وتحمل معي فيديوهات دائما بس تجيها حالات تعلق خمس دقايق وترجع,both
M673805007976820736,1, انترنت_السعوديه_ضعيف انا اشوف انه متفاوت باماكن ضعيف وباماكن ماعليه زوين ,both
M673814672290807808,1, انترنت_السعوديه_ضعيف انا عندي كويس صح في كل الوقت ضعيف بس الكويس,both
M673822520483708928,4, انترنت_السعوديه_ضعيف انترنت السعوديه سيا نعم مو للكل لكن للحق هو افضل نسبيا من دول كثيره جدا بالعالم وافضل بكثير من معظ ,both
M673778769052704768,5, انترنت_السعوديه_ضعيف انترنت موبايلي ميه ميه لين قبل الفاتوره بكم يوم يصير ابو كلب ليش كذا ي موبايلي ترى والله بسدد بس عطو ا ,both
M673811568430329856,1, انترنت_السعوديه_ضعيف اهونهم زين صح احيانا يهنق بس لما يشتغل يشتغل صح ,both
M673961557450207232,2, انترنت_السعوديه_ضعيف اول شهرين من الاشتراك روعه وبعدين يضعف لين اخر شهر يصير صاروخ عشان تجدد لاعبينها عيال الكلب,both
M673839860692738048,1, انترنت_السعوديه_ضعيف بالعكس خدمتهم ممتازه والنت سريع للغايه لكن المشكله في الاسعار لو يخففونها شوي,both
M673863295120613376,1, انترنت_السعوديه_ضعيف بالنسبه لي راضيه عن الانترنت وفالتها بالبرامج وماعندي مشكله لكن اذا جوني ضيوف الشبكه تعلق,both
M673863983628214272,1, انترنت_السعوديه_ضعيف بالنهار تقطع و بالليل يازينهاا ,both
M673780518446583808,2, انترنت_السعوديه_ضعيف بس صراحه الالياف البصريه جميله جدا غير كذا خايس,both
M673841227482144768,3, انترنت_السعوديه_ضعيف بس يطلع اقوى اذا تم السداد ويومين ويضعف واذا جاا قبل السداد بيومين يقوى نصابين بشكل اتكلم عن موبايلي ,both
M673771540043931648,1, انترنت_السعوديه_ضعيف جربت سواا و موبايلي كلهم خرا في النت لكن زين الافضل الحمد الله على وجودهم,both
M673779668600889344,2, انترنت_السعوديه_ضعيف جربنا كثيير باقات من موبايلي وجو وstc وكلهم ضعيفين افضلهم الالياف البصريه من stc ,both
M673777669926989824,1, انترنت_السعوديه_ضعيف حقيقي والله واقسم ب الله عندي وكلهم جربتهم زين حلو ماعليه بس يوم رحت لحي العقيق ف شمال الرياض انعدم مافيه ابراج,both
M673766069316751360,2, انترنت_السعوديه_ضعيف خاصه stc اوصي المشتركين لدى stcالتحول الى شركه زين او موبايلي فهما افضل بكثير جدا جدا ,both
M673781741811843072,4, انترنت_السعوديه_ضعيف شفقان عليكم والله تبون الحل قبل سنه كنت زيكم واردى الحل غير زين نتهم سريع ومافيه سالفه الاستخدام الظال ,both
M673883568423088128,1, انترنت_السعوديه_ضعيف صح انه كلبي وحراميه لكن الي يسافر يعرف النت عندنا جيد على الاقل,both
M673835361131495424,1, انترنت_السعوديه_ضعيف على الاقل موبايلي وزين يهونون عند اضعف انترنت STC بلا منازع ,both
M673798214831730688,1, انترنت_السعوديه_ضعيف على حسب مو دايما كنت بالسعوديه مره اشتركت اشتراك سريع جدا ومره بطيا وهكذا لكن غالي ما ادري ليش هنا بفرنسا ي بلاش ,both
M673781430888087552,1, انترنت_السعوديه_ضعيف في المدن الرئيسيه جيد في القرى سييا بالمختصر الشركات ترتجي الفائده فما يسوى انشاا برج عشان مثلا الفين شخص,both
M673814368505700352,2, انترنت_السعوديه_ضعيف في امريكا انترنت عندهم مستقر مايقطع في السعوديه مره قوي ومره ضعيف حبه فوق وحبه تحت,both
M673784271686008832,1, انترنت_السعوديه_ضعيف قالو الياف وزحمه يوم قوي ويوم ضعيف ما استفدنا شي,both
