M664674117048758272,1, قال من شاهدك يابا الحصين قال اذنيبي مناحي جاه فتره بالاعمال الخيريه وسحبته على وجهه ببرنامج القمار الفراج قاضين منه,sarcasm
M667348057655255040,1, قنوات روتانا تتوقعون لو خوله_العنزي محققه المركز الاول على مستوى العالم بالدكتوراه ومحتشمه يستضيفونها لماذا_يا_خوله_العنزي,sarcasm
M667434698013057024,1, ما يخلون الواحد يتابع الدعايات كل شوي حاطين مسلسل ,sarcasm
M665591348876079104,1, مذيعه جديده اغتالت اللغه العربيه في موجز من خمس دقائق رجاا شكلوا لها الموجز ودعوها تتدرب عليه ,sarcasm
M667362247333801984,3, هذا اذا قالولك الدرعمه على وجههامذيعه خلصت المواضيع الي عندها وراحت تقول انا مع منع_الالعاب_في_السعوديه واهي ما ,sarcasm
M664827095135223808,1,اذا تعبت او تضايقت تتغير ملامح امي اشوف القلق بعيونها واضح بس القلق اللي اشوفه الحين عليها وهي تشوف زهره_القصر مرعب مرا توثمت بالامهات,sarcasm
M666216771507068928,1,المكتب اللي تجيب منه مذيعاتها ويييين مكاانه هههههههههههههههه,sarcasm
M666376610661212160,3, شركه_موبايلي موبايلي يا نزعجك والا تدفع 15 ريال ويحذرون قبلها من النصب والاحتيال ,sarcasm
M666197515881041920,1, فالحقيقه شي يدعو للضحك وتعجب في نفس الوقت موبايلي ترعى هذه الدوره المخصصه لتطوير تطبيقات ios ولا تطور تطبيقها الرسمي عليها,sarcasm
M666397039945752576,2, فتاه_تتعري_في_شركه_stc وضع شركه موبايلي و زين بعد هالفضيحه ,sarcasm
M666419466247475200,3, ماتلاحظون ان الملك سلمان من راح تركيا صار ينزل تغريدات ياحرام طلع مظلوم زينا بشبكه سوا وموبايلي سوا موبايلي,sarcasm
M666691169829523456,1, موبايلي الى متى وانا انتظر حين لقياك والى متى وظروفنا ما تندي ,sarcasm
M665701681766785024,1, موبايلي حقق الرقم القياسي في عدد الوقعات حقك عليا يا غالي ,sarcasm
M665240665153011712,2, موبايلي على رسايلها مابقي الا تشتغل خطابه ,sarcasm
M666197450533773312,1, يقولون خافت من السيل وهجت لمصر احد شاف اختها موبايلي,sarcasm
M664617723838767104,1,انا معرفش من غيرك كنت عملت ايه جمله ليها وجهين موجها الي موبايلي ,sarcasm
M665444598815305728,1,اناا اعرف نااس في الزمن داا شاااحن موبايلي اجدع منهم وربناا,sarcasm
M664210331296792576,1,حاجتين مفيهومش بركه 200 جنيه اتفكت و اخر 15 من البطاريه D موبايلي,sarcasm
